timestamp,open,high,low,close,volume
2023-09-14 18:00:00,175.6650,175.8000,175.6000,175.6800,19783
2023-09-14 17:45:00,175.6400,175.6800,175.6000,175.6500,16721
2023-09-14 17:30:00,175.6400,175.7400,175.6200,175.6200,5375
2023-09-14 17:15:00,175.5000,181.4620,174.5120,175.6320,27821
2023-09-14 17:00:00,175.6100,180.9240,174.4630,175.5000,29137
2023-09-14 16:45:00,175.8100,175.8100,175.6100,175.6100,115220
2023-09-14 16:30:00,175.7900,175.9200,175.7400,175.7750,980511
2023-09-14 16:15:00,175.7600,175.8000,175.7000,175.7800,19487
2023-09-14 16:00:00,175.7200,176.7300,174.0850,175.7600,14818058
2023-09-14 15:45:00,175.7700,175.8600,175.5800,175.7300,3778207
2023-09-14 15:30:00,175.6700,175.8400,175.5600,175.7700,1523398
2023-09-14 15:15:00,175.9750,175.9750,175.6400,175.6700,1311301
2023-09-14 15:00:00,175.7300,176.1000,175.6700,175.9750,1433964
2023-09-14 14:45:00,175.6500,175.8000,175.4850,175.7250,1018034
2023-09-14 14:30:00,175.3650,175.7000,175.3100,175.6500,1531221
2023-09-14 14:15:00,175.5500,175.6700,175.3000,175.3700,1326020
2023-09-14 14:00:00,175.7400,175.9000,175.5200,175.5550,1204776
2023-09-14 13:45:00,176.0190,176.0300,175.7100,175.7450,1011378
2023-09-14 13:30:00,175.8000,176.0400,175.8000,176.0200,1323008
2023-09-14 13:15:00,175.6700,175.9300,175.6100,175.7950,1007826
2023-09-14 13:00:00,175.8760,175.8780,175.4600,175.6800,1595592
2023-09-14 12:45:00,175.5500,175.9700,175.4250,175.8700,1450477
2023-09-14 12:30:00,175.5100,175.7600,175.0200,175.5590,1457299
2023-09-14 12:15:00,175.7750,176.0000,175.4300,175.5200,1376662
2023-09-14 12:00:00,175.5000,175.7900,175.2700,175.7800,1434878
2023-09-14 11:45:00,174.9100,175.5100,174.8850,175.5000,1262051
2023-09-14 11:30:00,175.3900,175.5600,174.8300,174.9100,1453708
2023-09-14 11:15:00,175.3300,175.6500,175.2500,175.3900,1746761
2023-09-14 11:00:00,175.2250,175.7600,175.2100,175.3400,2149280
2023-09-14 10:45:00,175.3400,175.5700,175.1800,175.2200,2229146
2023-09-14 10:30:00,174.8100,175.4000,174.8100,175.3400,2601975
2023-09-14 10:15:00,174.7500,174.8300,174.3100,174.8100,2154668
2023-09-14 10:00:00,175.4000,175.4600,174.4000,174.7600,2662870
2023-09-14 09:45:00,175.4450,175.6300,174.5820,175.3700,3526089
2023-09-14 09:30:00,174.0000,175.5300,173.5800,175.4300,6005359
2023-09-14 09:15:00,174.6300,174.8800,174.0000,174.0600,259210
2023-09-14 09:00:00,174.4200,174.8700,174.3800,174.6730,150649
2023-09-14 08:45:00,174.4900,174.7400,174.2100,174.4500,125834
2023-09-14 08:30:00,174.7200,174.7450,174.0900,174.4750,166297
2023-09-14 08:15:00,174.9000,175.0800,174.5200,174.7500,101138
2023-09-14 08:00:00,174.8800,175.1750,174.2100,174.9000,226696
2023-09-14 07:45:00,174.4700,174.6300,174.4600,174.5500,16073
2023-09-14 07:30:00,174.6500,174.7800,174.4000,174.4700,36055
2023-09-14 07:15:00,174.9100,174.9500,174.6300,174.6500,94332
2023-09-14 07:00:00,174.9800,175.0300,174.8300,174.9700,99302
2023-09-14 06:45:00,175.0800,175.1900,174.9200,175.0000,15829
2023-09-14 06:30:00,174.9900,175.1000,174.9300,175.0600,11440
2023-09-14 06:15:00,174.8400,175.0600,174.7700,175.0000,14763
2023-09-14 06:00:00,174.7500,174.8400,174.7200,174.8400,3624
2023-09-14 05:45:00,174.7200,174.7800,174.7100,174.7400,4957
2023-09-14 05:30:00,174.8200,174.8200,174.6500,174.7200,6047
2023-09-14 05:15:00,174.8400,174.8600,174.7100,174.7800,2692
2023-09-14 05:00:00,174.7000,174.8500,174.6300,174.8400,4506
2023-09-14 04:45:00,174.7800,174.9100,174.6400,174.7300,7210
2023-09-14 04:30:00,174.5500,174.9000,174.5000,174.7800,7938
2023-09-14 04:15:00,174.4400,174.5600,174.2100,174.5500,18076
2023-09-14 04:00:00,175.0000,175.0000,174.2900,174.4500,19740
2023-09-13 19:45:00,174.1000,174.1500,174.0800,174.0900,25587
2023-09-13 19:30:00,174.1000,174.1000,174.0500,174.1000,13274
2023-09-13 19:15:00,174.0900,174.1500,174.0500,174.0900,10315
2023-09-13 19:00:00,174.0200,174.1000,174.0000,174.0750,8770
2023-09-13 18:45:00,174.0600,174.1300,174.0000,174.0300,11484
2023-09-13 18:30:00,174.0800,174.1200,174.0100,174.0400,13497
2023-09-13 18:15:00,174.1300,174.1400,174.0000,174.0750,18167
2023-09-13 18:00:00,174.1100,174.1900,174.0500,174.1280,20913
2023-09-13 17:45:00,173.9600,174.1600,173.9000,174.0600,49865
2023-09-13 17:30:00,173.9400,173.9800,173.8600,173.9600,27681
2023-09-13 17:15:00,174.0000,182.1440,173.8000,173.9300,54836
2023-09-13 17:00:00,173.9600,175.7590,162.7000,174.0000,92548
2023-09-13 16:45:00,173.9600,174.2100,173.9100,173.9600,311078
2023-09-13 16:30:00,174.0200,174.2100,173.8700,173.9800,157239
2023-09-13 16:15:00,174.2000,174.2300,173.8500,174.0500,610534
2023-09-13 16:00:00,174.2000,179.6500,173.9800,174.2000,17042426
2023-09-13 15:45:00,174.8800,175.0000,173.9800,174.2000,9111590
2023-09-13 15:30:00,175.0650,175.1990,174.8000,174.8850,2061540
2023-09-13 15:15:00,174.5900,175.1000,174.5800,175.0600,1771640
2023-09-13 15:00:00,174.7100,174.7900,174.5000,174.6000,1648373
2023-09-13 14:45:00,174.9700,175.1900,174.3600,174.7040,2503641
2023-09-13 14:30:00,174.8400,175.1400,174.5500,174.9650,2266265
2023-09-13 14:15:00,174.9900,174.9900,174.7500,174.8400,1788921
2023-09-13 14:00:00,175.1750,175.2700,174.9400,174.9850,1484685
2023-09-13 13:45:00,175.4400,175.5000,175.0900,175.1870,1334419
2023-09-13 13:30:00,175.3300,175.4700,175.2100,175.4200,1225125
2023-09-13 13:15:00,175.5600,175.7300,175.3110,175.3210,1465499
2023-09-13 13:00:00,175.5650,175.7200,175.3900,175.5540,1388407
2023-09-13 12:45:00,175.4100,175.7200,175.2600,175.5650,1495887
2023-09-13 12:30:00,175.7050,175.7700,175.3700,175.4000,1267110
2023-09-13 12:15:00,175.7300,176.0000,175.6600,175.7300,1560456
2023-09-13 12:00:00,175.7400,176.2300,175.6900,175.7250,2553088
2023-09-13 11:45:00,175.1750,175.7700,175.1300,175.7320,2106237
2023-09-13 11:30:00,175.2000,175.4500,174.8700,175.1750,1845292
2023-09-13 11:15:00,174.8200,175.3000,174.7600,175.2160,2182991
2023-09-13 11:00:00,174.7400,175.2200,174.6700,174.8260,4747749
2023-09-13 10:45:00,175.0900,175.1220,174.7000,174.7350,2292999
2023-09-13 10:30:00,175.1900,175.5000,175.0000,175.0900,2715291
2023-09-13 10:15:00,174.6700,175.2900,174.0700,175.1900,4261952
2023-09-13 10:00:00,175.8150,175.9000,174.6600,174.6800,3086361
2023-09-13 09:45:00,175.8400,175.9500,174.5900,175.8080,5401451
2023-09-13 09:30:00,176.5100,177.3000,175.3300,175.8300,6562817
2023-09-13 09:15:00,177.1000,177.3800,176.2000,176.5000,308865
2023-09-13 09:00:00,177.1300,177.4980,176.3000,177.0900,245421
2023-09-13 08:45:00,176.6900,177.4000,176.4400,177.1300,234102
2023-09-13 08:30:00,176.6600,177.1100,175.2800,176.7000,534535
2023-09-13 08:15:00,176.7800,176.9000,176.3350,176.4000,128604
2023-09-13 08:00:00,175.4600,177.0000,175.1850,176.7450,284309
2023-09-13 07:45:00,176.2800,176.7500,176.2700,176.6600,67530
2023-09-13 07:30:00,175.9300,176.3500,175.8900,176.2500,66676
2023-09-13 07:15:00,175.4800,176.2900,175.3700,175.9400,72062
2023-09-13 07:00:00,175.5400,175.6200,175.2100,175.4700,68661
2023-09-13 06:45:00,175.5000,175.5500,175.4400,175.5500,18031
2023-09-13 06:30:00,175.3800,175.5900,175.2800,175.5000,26449
2023-09-13 06:15:00,175.4000,175.5200,175.2400,175.3600,13308
2023-09-13 06:00:00,175.5400,175.5400,175.1900,175.4000,25265
2023-09-13 05:45:00,175.5500,175.8500,175.4300,175.5400,17145
2023-09-13 05:30:00,175.8700,175.8700,175.5900,175.6000,8167
2023-09-13 05:15:00,175.6500,175.9100,175.6300,175.8500,18491
2023-09-13 05:00:00,175.9100,175.9200,175.4000,175.6500,31542
2023-09-13 04:45:00,176.0400,176.2400,175.8100,175.8100,42571
2023-09-13 04:30:00,176.6300,176.9000,175.9300,176.0400,45742
2023-09-13 04:15:00,176.5800,176.7200,176.3500,176.6500,20379
2023-09-13 04:00:00,176.3500,177.0000,176.0600,176.5400,56202
2023-09-12 19:45:00,176.3850,176.4500,176.3100,176.3500,20889
2023-09-12 19:30:00,176.3700,176.3900,176.3400,176.3900,12678
2023-09-12 19:15:00,176.3700,176.3800,176.3400,176.3600,8762
2023-09-12 19:00:00,176.3900,176.4000,176.3500,176.3800,14690
2023-09-12 18:45:00,176.4000,176.4400,176.3700,176.3800,7659
2023-09-12 18:30:00,176.4200,176.4500,176.3400,176.4200,15335
2023-09-12 18:15:00,176.4200,176.4500,176.3700,176.4400,11517
2023-09-12 18:00:00,176.4700,176.4800,176.3700,176.4000,11572
2023-09-12 17:45:00,176.4100,176.4900,176.4000,176.4400,17899
2023-09-12 17:30:00,176.5000,176.5200,176.3500,176.4200,26400
2023-09-12 17:15:00,176.4800,176.5400,164.1860,176.4800,26220
2023-09-12 17:00:00,176.4000,176.5900,168.3280,176.4700,136027
2023-09-12 16:45:00,176.3600,176.4700,176.3400,176.3900,36413
2023-09-12 16:30:00,176.3390,176.4500,175.5800,176.3800,101678
2023-09-12 16:15:00,176.3000,176.4800,176.2100,176.3400,143422
2023-09-12 16:00:00,176.3100,176.8300,176.2100,176.4800,12918186
2023-09-12 15:45:00,175.9500,176.4600,175.7110,176.3100,6320853
2023-09-12 15:30:00,175.7200,175.9500,175.4900,175.9400,3049912
2023-09-12 15:15:00,175.0900,175.7800,175.0000,175.7200,2385493
2023-09-12 15:00:00,175.3300,175.4800,175.0600,175.1000,3553529
2023-09-12 14:45:00,176.0300,176.2000,175.1400,175.3290,2791791
2023-09-12 14:30:00,176.1100,176.7500,175.6500,176.0400,3709044
2023-09-12 14:15:00,176.2500,176.4610,174.8200,176.1000,8488564
2023-09-12 14:00:00,176.3900,176.7800,176.0100,176.2500,3018074
2023-09-12 13:45:00,176.7900,177.0490,175.4500,176.4000,6200530
2023-09-12 13:30:00,177.5700,177.8500,176.6600,176.7970,2828698
2023-09-12 13:15:00,176.9560,178.1600,176.9400,177.5700,2440222
2023-09-12 13:00:00,176.9700,177.2400,176.6400,176.9500,1834149
2023-09-12 12:45:00,177.0400,177.2700,176.8600,176.9690,1553394
2023-09-12 12:30:00,176.6100,177.1000,176.3950,177.0400,1570122
2023-09-12 12:15:00,177.0200,177.0400,176.5200,176.6050,1109881
2023-09-12 12:00:00,176.6850,177.1800,176.6400,177.0150,2403744
2023-09-12 11:45:00,176.9800,177.1200,176.6800,176.6800,1719013
2023-09-12 11:30:00,176.7120,177.0300,176.7120,176.9820,1901691
2023-09-12 11:15:00,176.4000,176.7200,176.2700,176.7000,1448613
2023-09-12 11:00:00,176.3450,176.6760,176.2500,176.4050,2126467
2023-09-12 10:45:00,176.8100,177.1490,176.2300,176.3450,3590796
2023-09-12 10:30:00,177.5500,177.7800,176.6400,176.8000,4017456
2023-09-12 10:15:00,178.6000,178.7200,177.4600,177.5500,2915641
2023-09-12 10:00:00,178.7300,178.7400,177.8300,178.6000,3109032
2023-09-12 09:45:00,179.4700,179.5200,178.4500,178.7300,3039496
2023-09-12 09:30:00,179.4900,180.1300,179.2000,179.4700,4069300
2023-09-12 09:15:00,179.4100,179.7200,179.2610,179.4900,170281
2023-09-12 09:00:00,179.7400,179.7400,179.3000,179.4200,106417
2023-09-12 08:45:00,180.0800,180.1000,177.6450,179.7500,64268
2023-09-12 08:30:00,179.9000,186.3100,173.7400,180.0800,77170
2023-09-12 08:15:00,179.9000,188.5600,179.7700,179.9000,55447
2023-09-12 08:00:00,179.9100,180.0250,179.0610,179.8900,132501
2023-09-12 07:45:00,179.7800,179.7900,179.7000,179.7600,14976
2023-09-12 07:30:00,179.8200,179.8200,179.7300,179.7700,15780
2023-09-12 07:15:00,179.9500,179.9600,179.6800,179.8300,25819
2023-09-12 07:00:00,179.9000,180.0000,179.8300,179.9500,33479
2023-09-12 06:45:00,179.8100,179.9800,179.7000,179.9000,8407
2023-09-12 06:30:00,179.9400,180.0300,179.8000,179.8100,26175
2023-09-12 06:15:00,179.8200,179.9700,179.8200,179.9300,7380
2023-09-12 06:00:00,179.8200,179.9100,179.7700,179.8000,3774
2023-09-12 05:45:00,179.7700,179.9700,179.7300,179.8500,4904
2023-09-12 05:30:00,179.7500,179.8200,179.5000,179.7700,8548
2023-09-12 05:15:00,179.6000,179.8400,179.5300,179.7600,9041
2023-09-12 05:00:00,179.4000,179.7200,179.4000,179.6000,7627
2023-09-12 04:45:00,179.4000,179.5000,179.2600,179.4300,9464
2023-09-12 04:30:00,179.4200,179.4300,179.2900,179.3800,6239
2023-09-12 04:15:00,179.2200,179.5000,179.2100,179.4200,12159
2023-09-12 04:00:00,180.4100,180.5000,179.0300,179.2300,20270
2023-09-11 19:45:00,179.3500,179.6500,179.3100,179.6000,29622
2023-09-11 19:30:00,179.4400,179.4500,179.3000,179.3300,10810
2023-09-11 19:15:00,179.3000,179.4400,179.2800,179.4100,10118
2023-09-11 19:00:00,179.2650,179.3600,179.2400,179.3000,13747
2023-09-11 18:45:00,179.2800,179.3000,179.2100,179.2650,4790
2023-09-11 18:30:00,179.2200,179.3200,179.2000,179.2800,6759
2023-09-11 18:15:00,179.2600,179.3400,179.2000,179.2200,10043
2023-09-11 18:00:00,179.1000,185.7710,179.0500,179.2100,12177
2023-09-11 17:45:00,179.0200,179.1500,179.0000,179.0700,13202
2023-09-11 17:30:00,179.1000,179.1700,179.0000,179.0200,16085
2023-09-11 17:15:00,179.2100,179.2200,179.0500,179.1200,8452
2023-09-11 17:00:00,179.0850,179.2200,179.0500,179.1900,19881
2023-09-11 16:45:00,179.2300,179.3600,179.0700,179.1000,205579
2023-09-11 16:30:00,179.1300,179.3600,179.1200,179.2150,256320
2023-09-11 16:15:00,179.3600,179.3600,179.0600,179.1350,43341
2023-09-11 16:00:00,179.4300,179.4300,179.0710,179.2600,11846889
2023-09-11 15:45:00,179.6850,179.7100,179.1600,179.3800,4249775
2023-09-11 15:30:00,179.7000,179.9500,179.6200,179.6800,1829750
2023-09-11 15:15:00,179.6650,179.9300,179.5200,179.6950,1967337
2023-09-11 15:00:00,179.6700,179.8300,179.6000,179.6600,1278225
2023-09-11 14:45:00,179.4100,179.6750,179.3900,179.6620,943012
2023-09-11 14:30:00,179.5150,179.5300,179.3600,179.4150,1032699
2023-09-11 14:15:00,179.4900,179.5500,179.3300,179.5150,1086797
2023-09-11 14:00:00,179.2500,179.5000,179.0400,179.4800,1472838
2023-09-11 13:45:00,179.1100,179.3000,179.0100,179.2450,977052
2023-09-11 13:30:00,179.2700,179.4270,179.0850,179.1000,1107163
2023-09-11 13:15:00,178.8300,179.3020,178.7900,179.2650,1229264
2023-09-11 13:00:00,178.6700,178.9500,178.5600,178.8300,1149119
2023-09-11 12:45:00,178.3700,178.7200,178.3300,178.6650,1156396
2023-09-11 12:30:00,178.6890,178.7420,178.3300,178.3750,1344312
2023-09-11 12:15:00,178.6700,178.8600,178.4200,178.6850,1228042
2023-09-11 12:00:00,178.4200,178.7220,178.2500,178.6600,1284327
2023-09-11 11:45:00,178.2900,178.5000,178.2300,178.4200,1122945
2023-09-11 11:30:00,178.7500,178.8050,178.2100,178.2900,1719543
2023-09-11 11:15:00,178.2500,178.9500,178.1800,178.7500,1857641
2023-09-11 11:00:00,177.7900,178.4300,177.7550,178.2500,1803065
2023-09-11 10:45:00,177.8100,178.2200,177.7400,177.8000,1961511
2023-09-11 10:30:00,177.9000,177.9050,177.3400,177.8200,2130066
2023-09-11 10:15:00,177.6800,177.9200,177.4000,177.8900,2721403
2023-09-11 10:00:00,178.0100,178.3300,177.6400,177.6800,2945582
2023-09-11 09:45:00,178.2200,180.2310,177.4800,178.0100,4464207
2023-09-11 09:30:00,180.0700,180.3000,178.1500,178.2100,5576110
2023-09-11 09:15:00,180.5900,180.6100,178.1800,180.0300,223646
2023-09-11 09:00:00,180.6700,180.8000,178.1800,180.6100,214292
2023-09-11 08:45:00,180.5900,180.8400,180.5700,180.6700,87382
2023-09-11 08:30:00,180.6330,180.6500,180.4600,180.5800,108669
2023-09-11 08:15:00,180.3300,180.6500,180.3300,180.6300,105088
2023-09-11 08:00:00,179.7000,180.3500,178.1800,180.3400,224203
2023-09-11 07:45:00,179.9100,180.1400,179.8900,180.0500,81977
2023-09-11 07:30:00,179.7900,179.9800,179.2400,179.9000,124092
2023-09-11 07:15:00,179.5600,179.8300,179.5400,179.7800,32160
2023-09-11 07:00:00,179.6000,179.7600,179.4600,179.5500,37240
2023-09-11 06:45:00,179.6400,179.7500,179.5500,179.6200,20316
2023-09-11 06:30:00,179.5900,179.6400,179.5700,179.6300,3730
2023-09-11 06:15:00,179.4800,179.6000,179.4000,179.6000,10990
2023-09-11 06:00:00,179.5700,179.5900,179.4500,179.4800,12517
2023-09-11 05:45:00,179.5700,179.6100,179.5000,179.5800,10225
2023-09-11 05:30:00,179.6900,179.7000,179.5600,179.5800,7382
2023-09-11 05:15:00,179.6400,179.7000,179.6100,179.7000,9874
2023-09-11 05:00:00,179.4800,179.6800,179.4600,179.6300,10699
2023-09-11 04:45:00,179.4500,179.5000,179.3300,179.4900,3667
2023-09-11 04:30:00,179.6900,179.7300,179.3900,179.4700,16161
2023-09-11 04:15:00,179.6800,179.7500,179.5000,179.6900,19998
2023-09-11 04:00:00,179.3500,179.9500,179.3100,179.6800,34752
2023-09-08 19:45:00,178.6800,178.7800,178.6200,178.7050,11571
2023-09-08 19:30:00,178.7200,178.7300,178.6700,178.6800,4095
2023-09-08 19:15:00,178.7150,178.7300,178.6700,178.7250,4446
2023-09-08 19:00:00,178.7600,178.7600,178.6500,178.7200,11059
2023-09-08 18:45:00,178.7700,178.7700,178.7000,178.7600,5480
2023-09-08 18:30:00,178.7900,178.8200,178.7400,178.7700,5755
2023-09-08 18:15:00,178.8000,178.8500,178.7200,178.7900,6894
2023-09-08 18:00:00,178.6800,178.8700,178.6500,178.7800,11545
2023-09-08 17:45:00,178.6500,178.7600,178.5400,178.7000,23273
2023-09-08 17:30:00,178.5500,178.6600,178.4800,178.6250,10184
2023-09-08 17:15:00,178.4500,178.6000,175.2790,178.5500,15412
2023-09-08 17:00:00,178.6100,178.6900,178.1800,178.4500,58336
2023-09-08 16:45:00,178.6500,178.6600,178.1800,178.5900,121464
2023-09-08 16:30:00,178.5700,178.7600,178.5500,178.6500,44853
2023-09-08 16:15:00,178.4000,179.7400,178.1800,178.5500,53864
2023-09-08 16:00:00,178.1800,178.9100,178.1300,178.4100,9505458
2023-09-08 15:45:00,178.0100,178.3400,177.7900,178.1900,4560753
2023-09-08 15:30:00,177.9400,178.1780,177.8400,178.0000,1627708
2023-09-08 15:15:00,178.2700,178.3250,177.8100,177.9450,1797887
2023-09-08 15:00:00,178.2000,178.4100,177.8600,178.2720,2055668
2023-09-08 14:45:00,178.6900,178.7400,178.0200,178.2050,1834438
2023-09-08 14:30:00,178.8850,179.0550,178.3300,178.6900,2174248
2023-09-08 14:15:00,178.8800,179.1740,178.7400,178.8800,1833572
2023-09-08 14:00:00,179.7040,179.8900,178.8100,178.8900,1988319
2023-09-08 13:45:00,179.7500,179.8000,179.5500,179.7000,1010256
2023-09-08 13:30:00,179.5900,179.9100,179.5700,179.7500,1063300
2023-09-08 13:15:00,179.5000,179.7950,179.4800,179.5850,969243
2023-09-08 13:00:00,179.6100,179.6300,179.2600,179.5200,1093982
2023-09-08 12:45:00,179.5050,179.6200,179.2100,179.6180,1123198
2023-09-08 12:30:00,179.5500,179.7000,179.3150,179.5020,1331678
2023-09-08 12:15:00,179.7620,179.9900,179.5400,179.5550,1441872
2023-09-08 12:00:00,179.5500,179.8000,179.2800,179.7700,1563525
2023-09-08 11:45:00,179.8700,179.8700,179.4400,179.5450,1798305
2023-09-08 11:30:00,179.8200,180.2000,179.7300,179.8690,2261528
2023-09-08 11:15:00,179.0630,179.8800,179.0200,179.8120,2499198
2023-09-08 11:00:00,178.9400,179.2000,178.7000,179.0600,2354822
2023-09-08 10:45:00,179.6090,179.8300,178.9300,178.9440,2279810
2023-09-08 10:30:00,179.5300,179.8550,179.1600,179.6200,2520172
2023-09-08 10:15:00,179.2400,180.0250,179.2100,179.5250,2445763
2023-09-08 10:00:00,179.0780,179.7800,179.0400,179.2410,3018989
2023-09-08 09:45:00,180.1050,180.2390,178.9410,179.0750,5078279
2023-09-08 09:30:00,178.3500,180.1000,178.3300,180.1000,6425162
2023-09-08 09:15:00,178.2800,178.5900,178.1800,178.4000,137932
2023-09-08 09:00:00,178.2100,178.5000,178.1200,178.2700,119724
2023-09-08 08:45:00,178.0400,178.4800,178.0000,178.2200,160688
2023-09-08 08:30:00,177.2150,178.2300,177.2100,178.0400,214041
2023-09-08 08:15:00,177.3400,177.5600,177.0500,177.2200,47413
2023-09-08 08:00:00,177.8050,179.7800,177.0500,177.3600,232500
2023-09-08 07:45:00,177.4300,177.4900,177.2300,177.4800,26686
2023-09-08 07:30:00,177.3500,177.6200,177.2400,177.4600,42468
2023-09-08 07:15:00,177.7800,177.7800,177.2800,177.3300,42481
2023-09-08 07:00:00,177.8200,177.8900,177.4500,177.7800,97772
2023-09-08 06:45:00,177.6600,177.8200,177.5900,177.8200,19879
2023-09-08 06:30:00,177.7500,177.7900,177.0000,177.6500,23915
2023-09-08 06:15:00,177.4900,177.7700,177.4500,177.7400,10600
2023-09-08 06:00:00,177.5300,177.5400,177.1600,177.4400,15215
2023-09-08 05:45:00,177.6200,177.7800,177.5000,177.5200,21308
2023-09-08 05:30:00,177.5200,177.6100,177.5000,177.5900,13759
2023-09-08 05:15:00,177.5600,177.5900,177.3800,177.5000,34864
2023-09-08 05:00:00,177.7400,177.7600,177.1800,177.5600,37010
2023-09-08 04:45:00,178.1200,178.1400,177.7000,177.7000,8292
2023-09-08 04:30:00,177.7800,178.1400,177.7500,178.1200,8665
2023-09-08 04:15:00,178.3800,178.3900,177.5000,177.7800,54415
